Year,Location,Sex or gender,Age at divorce,Indicator,Unit Of Measure,VALUE
2005,Ontario,Both sexes,25 to 29 years,Divorce rate,"Rate per 1,000 married persons",19.6
2005,Ontario,Both sexes,30 to 34 years,Number of divorces,Number,8787.0
2005,Ontario,Both sexes,30 to 34 years,Divorce rate,"Rate per 1,000 married persons",16.9
2005,Ontario,Both sexes,35 to 39 years,Number of divorces,Number,10125.0
2005,Ontario,Both sexes,35 to 39 years,Divorce rate,"Rate per 1,000 married persons",15.5
2005,Ontario,Both sexes,40 to 44 years,Number of divorces,Number,11019.0
2005,Ontario,Both sexes,40 to 44 years,Divorce rate,"Rate per 1,000 married persons",14.1
2005,Ontario,Both sexes,45 to 49 years,Number of divorces,Number,8733.0
2005,Ontario,Both sexes,45 to 49 years,Divorce rate,"Rate per 1,000 married persons",12.0
2005,Ontario,Both sexes,50 to 54 years,Number of divorces,Number,5907.0
2005,Ontario,Both sexes,50 to 54 years,Divorce rate,"Rate per 1,000 married persons",9.2
2005,Ontario,Both sexes,55 to 59 years,Number of divorces,Number,3609.0
2005,Ontario,Both sexes,55 to 59 years,Divorce rate,"Rate per 1,000 married persons",6.4
2005,Ontario,Both sexes,60 to 64 years,Number of divorces,Number,1518.0
2005,Ontario,Both sexes,60 to 64 years,Divorce rate,"Rate per 1,000 married persons",3.6
2005,Ontario,Both sexes,65 years and over,Number of divorces,Number,1236.0
2005,Ontario,Both sexes,65 years and over,Divorce rate,"Rate per 1,000 married persons",1.3
2005,Ontario,Males,All ages,Number of divorces,Number,28953.0
2005,Ontario,Males,All ages,Divorce rate,"Rate per 1,000 married persons",10.3
2005,Ontario,Males,Under 20 years,Number of divorces,Number,0.0
2005,Ontario,Males,Under 20 years,Divorce rate,"Rate per 1,000 married persons",0.0
2005,Ontario,Males,20 to 24 years,Number of divorces,Number,405.0
2005,Ontario,Males,20 to 24 years,Divorce rate,"Rate per 1,000 married persons",24.8
2005,Ontario,Males,25 to 29 years,Number of divorces,Number,2166.0
2005,Ontario,Males,25 to 29 years,Divorce rate,"Rate per 1,000 married persons",19.0
2005,Ontario,Males,30 to 34 years,Number of divorces,Number,4110.0
2005,Ontario,Males,30 to 34 years,Divorce rate,"Rate per 1,000 married persons",17.3
2005,Ontario,Males,35 to 39 years,Number of divorces,Number,4986.0
2005,Ontario,Males,35 to 39 years,Divorce rate,"Rate per 1,000 married persons",15.8
2005,Ontario,Males,40 to 44 years,Number of divorces,Number,5547.0
2005,Ontario,Males,40 to 44 years,Divorce rate,"Rate per 1,000 married persons",14.3
2005,Ontario,Males,45 to 49 years,Number of divorces,Number,4536.0
2005,Ontario,Males,45 to 49 years,Divorce rate,"Rate per 1,000 married persons",12.5
2005,Ontario,Males,50 to 54 years,Number of divorces,Number,3318.0
2005,Ontario,Males,50 to 54 years,Divorce rate,"Rate per 1,000 married persons",10.3
2005,Ontario,Males,55 to 59 years,Number of divorces,Number,2094.0
2005,Ontario,Males,55 to 59 years,Divorce rate,"Rate per 1,000 married persons",7.2
2005,Ontario,Males,60 to 64 years,Number of divorces,Number,954.0
2005,Ontario,Males,60 to 64 years,Divorce rate,"Rate per 1,000 married persons",4.3
2005,Ontario,Males,65 years and over,Number of divorces,Number,837.0
2005,Ontario,Males,65 years and over,Divorce rate,"Rate per 1,000 married persons",1.6
2005,Ontario,Females,All ages,Number of divorces,Number,28953.0
2005,Ontario,Females,All ages,Divorce rate,"Rate per 1,000 married persons",10.3
2005,Ontario,Females,Under 20 years,Number of divorces,Number,15.0
2005,Ontario,Females,Under 20 years,Divorce rate,"Rate per 1,000 married persons",7.3
2005,Ontario,Females,20 to 24 years,Number of divorces,Number,1050.0
2005,Ontario,Females,20 to 24 years,Divorce rate,"Rate per 1,000 married persons",22.0
2005,Ontario,Females,25 to 29 years,Number of divorces,Number,3336.0
2005,Ontario,Females,25 to 29 years,Divorce rate,"Rate per 1,000 married persons",20.1
2005,Ontario,Females,30 to 34 years,Number of divorces,Number,4677.0
2005,Ontario,Females,30 to 34 years,Divorce rate,"Rate per 1,000 married persons",16.6
2005,Ontario,Females,35 to 39 years,Number of divorces,Number,5139.0
2005,Ontario,Females,35 to 39 years,Divorce rate,"Rate per 1,000 married persons",15.2
2005,Ontario,Females,40 to 44 years,Number of divorces,Number,5472.0
2005,Ontario,Females,40 to 44 years,Divorce rate,"Rate per 1,000 married persons",13.9
2005,Ontario,Females,45 to 49 years,Number of divorces,Number,4197.0
2005,Ontario,Females,45 to 49 years,Divorce rate,"Rate per 1,000 married persons",11.6
2005,Ontario,Females,50 to 54 years,Number of divorces,Number,2589.0
2005,Ontario,Females,50 to 54 years,Divorce rate,"Rate per 1,000 married persons",8.2
2005,Ontario,Females,55 to 59 years,Number of divorces,Number,1515.0
2005,Ontario,Females,55 to 59 years,Divorce rate,"Rate per 1,000 married persons",5.5
2005,Ontario,Females,60 to 64 years,Number of divorces,Number,564.0
2005,Ontario,Females,60 to 64 years,Divorce rate,"Rate per 1,000 married persons",2.8
2005,Ontario,Females,65 years and over,Number of divorces,Number,399.0
2005,Ontario,Females,65 years and over,Divorce rate,"Rate per 1,000 married persons",1.0
2006,Ontario,Both sexes,All ages,Number of divorces,Number,64131.0
2006,Ontario,Both sexes,All ages,Divorce rate,"Rate per 1,000 married persons",11.3
2006,Ontario,Both sexes,Under 20 years,Number of divorces,Number,21.0
2006,Ontario,Both sexes,Under 20 years,Divorce rate,"Rate per 1,000 married persons",9.1
2006,Ontario,Both sexes,20 to 24 years,Number of divorces,Number,1761.0
2006,Ontario,Both sexes,20 to 24 years,Divorce rate,"Rate per 1,000 married persons",27.5
2006,Ontario,Both sexes,25 to 29 years,Number of divorces,Number,6111.0
2006,Ontario,Both sexes,25 to 29 years,Divorce rate,"Rate per 1,000 married persons",22.0
2006,Ontario,Both sexes,30 to 34 years,Number of divorces,Number,9411.0
2006,Ontario,Both sexes,30 to 34 years,Divorce rate,"Rate per 1,000 married persons",18.5
2006,Ontario,Both sexes,35 to 39 years,Number of divorces,Number,11001.0
2006,Ontario,Both sexes,35 to 39 years,Divorce rate,"Rate per 1,000 married persons",17.0
2006,Ontario,Both sexes,40 to 44 years,Number of divorces,Number,11982.0
2006,Ontario,Both sexes,40 to 44 years,Divorce rate,"Rate per 1,000 married persons",15.6
2006,Ontario,Both sexes,45 to 49 years,Number of divorces,Number,10086.0
2006,Ontario,Both sexes,45 to 49 years,Divorce rate,"Rate per 1,000 married persons",13.6
2006,Ontario,Both sexes,50 to 54 years,Number of divorces,Number,6717.0
2006,Ontario,Both sexes,50 to 54 years,Divorce rate,"Rate per 1,000 married persons",10.3
2006,Ontario,Both sexes,55 to 59 years,Number of divorces,Number,3831.0
2006,Ontario,Both sexes,55 to 59 years,Divorce rate,"Rate per 1,000 married persons",6.5
2006,Ontario,Both sexes,60 to 64 years,Number of divorces,Number,1869.0
2006,Ontario,Both sexes,60 to 64 years,Divorce rate,"Rate per 1,000 married persons",4.2
2006,Ontario,Both sexes,65 years and over,Number of divorces,Number,1341.0
2006,Ontario,Both sexes,65 years and over,Divorce rate,"Rate per 1,000 married persons",1.4
2006,Ontario,Males,All ages,Number of divorces,Number,32055.0
2006,Ontario,Males,All ages,Divorce rate,"Rate per 1,000 married persons",11.3
2006,Ontario,Males,Under 20 years,Number of divorces,Number,6.0
2006,Ontario,Males,Under 20 years,Divorce rate,"Rate per 1,000 married persons",17.8
2006,Ontario,Males,20 to 24 years,Number of divorces,Number,465.0
2006,Ontario,Males,20 to 24 years,Divorce rate,"Rate per 1,000 married persons",29.2
2006,Ontario,Males,25 to 29 years,Number of divorces,Number,2475.0
2006,Ontario,Males,25 to 29 years,Divorce rate,"Rate per 1,000 married persons",21.9
2006,Ontario,Males,30 to 34 years,Number of divorces,Number,4425.0
2006,Ontario,Males,30 to 34 years,Divorce rate,"Rate per 1,000 married persons",19.1
2006,Ontario,Males,35 to 39 years,Number of divorces,Number,5397.0
2006,Ontario,Males,35 to 39 years,Divorce rate,"Rate per 1,000 married persons",17.3
2006,Ontario,Males,40 to 44 years,Number of divorces,Number,5976.0
2006,Ontario,Males,40 to 44 years,Divorce rate,"Rate per 1,000 married persons",15.7
2006,Ontario,Males,45 to 49 years,Number of divorces,Number,5292.0
2006,Ontario,Males,45 to 49 years,Divorce rate,"Rate per 1,000 married persons",14.2
2006,Ontario,Males,50 to 54 years,Number of divorces,Number,3711.0
2006,Ontario,Males,50 to 54 years,Divorce rate,"Rate per 1,000 married persons",11.3
2006,Ontario,Males,55 to 59 years,Number of divorces,Number,2232.0
2006,Ontario,Males,55 to 59 years,Divorce rate,"Rate per 1,000 married persons",7.4
2006,Ontario,Males,60 to 64 years,Number of divorces,Number,1197.0
2006,Ontario,Males,60 to 64 years,Divorce rate,"Rate per 1,000 married persons",5.2
2006,Ontario,Males,65 years and over,Number of divorces,Number,879.0
2006,Ontario,Males,65 years and over,Divorce rate,"Rate per 1,000 married persons",1.6
2006,Ontario,Females,All ages,Number of divorces,Number,32076.0
2006,Ontario,Females,All ages,Divorce rate,"Rate per 1,000 married persons",11.3
2006,Ontario,Females,Under 20 years,Number of divorces,Number,15.0
2006,Ontario,Females,Under 20 years,Divorce rate,"Rate per 1,000 married persons",7.6
2006,Ontario,Females,20 to 24 years,Number of divorces,Number,1296.0
2006,Ontario,Females,20 to 24 years,Divorce rate,"Rate per 1,000 married persons",27.0
2006,Ontario,Females,25 to 29 years,Number of divorces,Number,3636.0
2006,Ontario,Females,25 to 29 years,Divorce rate,"Rate per 1,000 married persons",22.2
2006,Ontario,Females,30 to 34 years,Number of divorces,Number,4986.0
2006,Ontario,Females,30 to 34 years,Divorce rate,"Rate per 1,000 married persons",18.0
2006,Ontario,Females,35 to 39 years,Number of divorces,Number,5604.0
2006,Ontario,Females,35 to 39 years,Divorce rate,"Rate per 1,000 married persons",16.8
2006,Ontario,Females,40 to 44 years,Number of divorces,Number,6006.0
2006,Ontario,Females,40 to 44 years,Divorce rate,"Rate per 1,000 married persons",15.4
2006,Ontario,Females,45 to 49 years,Number of divorces,Number,4794.0
2006,Ontario,Females,45 to 49 years,Divorce rate,"Rate per 1,000 married persons",12.9
2006,Ontario,Females,50 to 54 years,Number of divorces,Number,3006.0
2006,Ontario,Females,50 to 54 years,Divorce rate,"Rate per 1,000 married persons",9.2
2006,Ontario,Females,55 to 59 years,Number of divorces,Number,1599.0
2006,Ontario,Females,55 to 59 years,Divorce rate,"Rate per 1,000 married persons",5.6
2006,Ontario,Females,60 to 64 years,Number of divorces,Number,672.0
2006,Ontario,Females,60 to 64 years,Divorce rate,"Rate per 1,000 married persons",3.2
2006,Ontario,Females,65 years and over,Number of divorces,Number,462.0
2006,Ontario,Females,65 years and over,Divorce rate,"Rate per 1,000 married persons",1.1
2007,Ontario,Both sexes,All ages,Number of divorces,Number,62637.0
2007,Ontario,Both sexes,All ages,Divorce rate,"Rate per 1,000 married persons",11.0
2007,Ontario,Both sexes,Under 20 years,Number of divorces,Number,21.0
2007,Ontario,Both sexes,Under 20 years,Divorce rate,"Rate per 1,000 married persons",10.0
2007,Ontario,Both sexes,20 to 24 years,Number of divorces,Number,1764.0
2007,Ontario,Both sexes,20 to 24 years,Divorce rate,"Rate per 1,000 married persons",28.3
2007,Ontario,Both sexes,25 to 29 years,Number of divorces,Number,6042.0
2007,Ontario,Both sexes,25 to 29 years,Divorce rate,"Rate per 1,000 married persons",22.4
2007,Ontario,Both sexes,30 to 34 years,Number of divorces,Number,8874.0
2007,Ontario,Both sexes,30 to 34 years,Divorce rate,"Rate per 1,000 married persons",18.0
2007,Ontario,Both sexes,35 to 39 years,Number of divorces,Number,10497.0
2007,Ontario,Both sexes,35 to 39 years,Divorce rate,"Rate per 1,000 married persons",16.5
2007,Ontario,Both sexes,40 to 44 years,Number of divorces,Number,11520.0
2007,Ontario,Both sexes,40 to 44 years,Divorce rate,"Rate per 1,000 married persons",15.4
2007,Ontario,Both sexes,45 to 49 years,Number of divorces,Number,9831.0
2007,Ontario,Both sexes,45 to 49 years,Divorce rate,"Rate per 1,000 married persons",13.0
2007,Ontario,Both sexes,50 to 54 years,Number of divorces,Number,6828.0
2007,Ontario,Both sexes,50 to 54 years,Divorce rate,"Rate per 1,000 married persons",10.2
2007,Ontario,Both sexes,55 to 59 years,Number of divorces,Number,3918.0
2007,Ontario,Both sexes,55 to 59 years,Divorce rate,"Rate per 1,000 married persons",6.7
2007,Ontario,Both sexes,60 to 64 years,Number of divorces,Number,1950.0
2007,Ontario,Both sexes,60 to 64 years,Divorce rate,"Rate per 1,000 married persons",4.1
2007,Ontario,Both sexes,65 years and over,Number of divorces,Number,1392.0
2007,Ontario,Both sexes,65 years and over,Divorce rate,"Rate per 1,000 married persons",1.4
2007,Ontario,Males,All ages,Number of divorces,Number,31299.0
2007,Ontario,Males,All ages,Divorce rate,"Rate per 1,000 married persons",11.0
2007,Ontario,Males,Under 20 years,Number of divorces,Number,3.0
2007,Ontario,Males,Under 20 years,Divorce rate,"Rate per 1,000 married persons",9.1
2007,Ontario,Males,20 to 24 years,Number of divorces,Number,483.0
2007,Ontario,Males,20 to 24 years,Divorce rate,"Rate per 1,000 married persons",30.3
2007,Ontario,Males,25 to 29 years,Number of divorces,Number,2532.0
2007,Ontario,Males,25 to 29 years,Divorce rate,"Rate per 1,000 married persons",23.4
2007,Ontario,Males,30 to 34 years,Number of divorces,Number,4083.0
2007,Ontario,Males,30 to 34 years,Divorce rate,"Rate per 1,000 married persons",18.4
2007,Ontario,Males,35 to 39 years,Number of divorces,Number,5097.0
2007,Ontario,Males,35 to 39 years,Divorce rate,"Rate per 1,000 married persons",16.7
2007,Ontario,Males,40 to 44 years,Number of divorces,Number,5790.0
2007,Ontario,Males,40 to 44 years,Divorce rate,"Rate per 1,000 married persons",15.7
2007,Ontario,Males,45 to 49 years,Number of divorces,Number,5103.0
2007,Ontario,Males,45 to 49 years,Divorce rate,"Rate per 1,000 married persons",13.5
2007,Ontario,Males,50 to 54 years,Number of divorces,Number,3801.0
2007,Ontario,Males,50 to 54 years,Divorce rate,"Rate per 1,000 married persons",11.3
2007,Ontario,Males,55 to 59 years,Number of divorces,Number,2256.0
2007,Ontario,Males,55 to 59 years,Divorce rate,"Rate per 1,000 married persons",7.6
2007,Ontario,Males,60 to 64 years,Number of divorces,Number,1209.0
2007,Ontario,Males,60 to 64 years,Divorce rate,"Rate per 1,000 married persons",4.9
2007,Ontario,Males,65 years and over,Number of divorces,Number,942.0
2007,Ontario,Males,65 years and over,Divorce rate,"Rate per 1,000 married persons",1.7
2007,Ontario,Females,All ages,Number of divorces,Number,31338.0
2007,Ontario,Females,All ages,Divorce rate,"Rate per 1,000 married persons",11.0
2007,Ontario,Females,Under 20 years,Number of divorces,Number,18.0
2007,Ontario,Females,Under 20 years,Divorce rate,"Rate per 1,000 married persons",10.1
2007,Ontario,Females,20 to 24 years,Number of divorces,Number,1281.0
2007,Ontario,Females,20 to 24 years,Divorce rate,"Rate per 1,000 married persons",27.6
2007,Ontario,Females,25 to 29 years,Number of divorces,Number,3510.0
2007,Ontario,Females,25 to 29 years,Divorce rate,"Rate per 1,000 married persons",21.7
2007,Ontario,Females,30 to 34 years,Number of divorces,Number,4791.0
2007,Ontario,Females,30 to 34 years,Divorce rate,"Rate per 1,000 married persons",17.6
2007,Ontario,Females,35 to 39 years,Number of divorces,Number,5400.0
2007,Ontario,Females,35 to 39 years,Divorce rate,"Rate per 1,000 married persons",16.4
2007,Ontario,Females,40 to 44 years,Number of divorces,Number,5730.0
2007,Ontario,Females,40 to 44 years,Divorce rate,"Rate per 1,000 married persons",15.1
2007,Ontario,Females,45 to 49 years,Number of divorces,Number,4728.0
2007,Ontario,Females,45 to 49 years,Divorce rate,"Rate per 1,000 married persons",12.5
2007,Ontario,Females,50 to 54 years,Number of divorces,Number,3027.0
2007,Ontario,Females,50 to 54 years,Divorce rate,"Rate per 1,000 married persons",9.0
2007,Ontario,Females,55 to 59 years,Number of divorces,Number,1662.0
2007,Ontario,Females,55 to 59 years,Divorce rate,"Rate per 1,000 married persons",5.8
2007,Ontario,Females,60 to 64 years,Number of divorces,Number,741.0
2007,Ontario,Females,60 to 64 years,Divorce rate,"Rate per 1,000 married persons",3.3
2007,Ontario,Females,65 years and over,Number of divorces,Number,450.0
2007,Ontario,Females,65 years and over,Divorce rate,"Rate per 1,000 married persons",1.0
2008,Ontario,Both sexes,All ages,Number of divorces,Number,59568.0
2008,Ontario,Both sexes,All ages,Divorce rate,"Rate per 1,000 married persons",10.4
2008,Ontario,Both sexes,Under 20 years,Number of divorces,Number,18.0
2008,Ontario,Both sexes,Under 20 years,Divorce rate,"Rate per 1,000 married persons",9.2
2008,Ontario,Both sexes,20 to 24 years,Number of divorces,Number,1629.0
2008,Ontario,Both sexes,20 to 24 years,Divorce rate,"Rate per 1,000 married persons",27.0
2008,Ontario,Both sexes,25 to 29 years,Number of divorces,Number,5775.0
2008,Ontario,Both sexes,25 to 29 years,Divorce rate,"Rate per 1,000 married persons",21.9
2008,Ontario,Both sexes,30 to 34 years,Number of divorces,Number,8466.0
2008,Ontario,Both sexes,30 to 34 years,Divorce rate,"Rate per 1,000 married persons",17.5
2008,Ontario,Both sexes,35 to 39 years,Number of divorces,Number,9894.0
2008,Ontario,Both sexes,35 to 39 years,Divorce rate,"Rate per 1,000 married persons",15.8
2008,Ontario,Both sexes,40 to 44 years,Number of divorces,Number,10290.0
2008,Ontario,Both sexes,40 to 44 years,Divorce rate,"Rate per 1,000 married persons",14.2
2008,Ontario,Both sexes,45 to 49 years,Number of divorces,Number,9573.0
